25,General-0-20200620-21:14:22-20653,0,exercise_7.Users[24].pppg$o[0].channel,throughput:stats,33268,,1297.302829,188.33569,440,2857.636206,
26,General-0-20200620-21:14:22-20653,0,exercise_7.Users[25].pppg$o[0].channel,throughput:stats,28070,,1088.097917,187.8320463,440,2845.509386,
27,General-0-20200620-21:14:22-20653,0,exercise_7.Users[26].pppg$o[0].channel,throughput:stats,31584,,1173.955081,86.70974772,320.0365883,2577.583994,
28,General-0-20200620-21:14:22-20653,0,exercise_7.Users[27].pppg$o[0].channel,throughput:stats,32896,,1302.60878,166.8673691,440,2829.59523,
29,General-0-20200620-21:14:22-20653,0,exercise_7.Users[28].pppg$o[0].channel,throughput:stats,29021,,1167.384588,233.1726587,440,2875.595839,
30,General-0-20200620-21:14:22-20653,0,exercise_7.Users[29].pppg$o[0].channel,throughput:stats,31873,,1279.387781,226.0374048,440,2860.696918,
31,General-0-20200620-21:14:22-20653,0,exercise_7.Users[30].pppg$o[0].channel,throughput:stats,31960,,1284.858394,92.23211858,440,2425.091006,
32,General-0-20200620-21:14:22-20653,0,exercise_7.Users[31].pppg$o[0].channel,throughput:stats,34460,,1406.789039,90.56249898,440,2424.627687,
33,General-0-20200620-21:14:22-20653,0,exercise_7.Users[32].pppg$o[0].channel,throughput:stats,33128,,1200.883277,135.9942047,266.3431887,2760.324482,
34,General-0-20200620-21:14:22-20653,0,exercise_7.Users[33].pppg$o[0].channel,throughput:stats,28243,,1110.440973,147.9243648,373.1071861,2426.771566,
35,General-0-20200620-21:14:22-20653,0,exercise_7.Users[34].pppg$o[0].channel,throughput:stats,32294,,1163.531562,84.1072921,288.1035611,2423.238791,
36,General-0-20200620-21:14:22-20653,0,exercise_7.Users[35].pppg$o[0].channel,throughput:stats,33684,,1260.325517,108.0037018,440,2603.07665,
37,General-0-20200620-21:14:22-20653,0,exercise_7.Users[36].pppg$o[0].channel,throughput:stats,30042,,1093.084224,161.8305517,440,2715.218476,
38,General-0-20200620-21:14:22-20653,0,exercise_7.Users[37].pppg$o[0].channel,throughput:stats,33704,,1318.365374,100.5087999,440,2421.851485,
39,General-0-20200620-21:14:22-20653,0,exercise_7.Users[38].pppg$o[0].channel,throughput:stats,29286,,1159.776298,173.7180129,440,2515.588889,
40,General-0-20200620-21:14:22-20653,0,exercise_7.Users[39].pppg$o[0].channel,throughput:stats,32338,,1336.820142,130.4219522,440,2443.645322,
41,General-0-20200620-21:14:22-20653,0,exercise_7.Users[40].pppg$o[0].channel,throughput:stats,34038,,1345.960047,113.3935189,440,2873.737449,
42,General-0-20200620-21:14:22-20653,0,exercise_7.Users[41].pppg$o[0].channel,throughput:stats,29214,,1276.50627,164.7988093,440,2420.004212,
43,General-0-20200620-21:14:22-20653,0,exercise_7.Users[42].pppg$o[0].channel,throughput:stats,35307,,1292.855925,105.7365205,440,2419.542835,
44,General-0-20200620-21:14:22-20653,0,exercise_7.Users[43].pppg$o[0].channel,throughput:stats,31267,,1194.73203,103.753638,440,2419.081633,
45,General-0-20200620-21:14:22-20653,0,exercise_7.Users[44].pppg$o[0].channel,throughput:stats,30882,,1238.651081,144.0329417,440,2418.620607,
46,General-0-20200620-21:14:22-20653,0,exercise_7.Users[45].pppg$o[0].channel,throughput:stats,34466,,1305.161608,80.35844025,440,2418.159756,
47,General-0-20200620-21:14:22-20653,0,exercise_7.Users[46].pppg$o[0].channel,throughput:stats,32290,,1296.03597,242.3584806,440,2487.021444,
48,General-0-20200620-21:14:22-20653,0,exercise_7.Users[47].pppg$o[0].channel,throughput:stats,31586,,1223.516993,174.9920634,440,2552.309825,
49,General-0-20200620-21:14:22-20653,0,exercise_7.Users[48].pppg$o[0].channel,throughput:stats,28148,,1101.108406,72.42752301,440,2416.778258,
50,General-0-20200620-21:14:22-20653,0,exercise_7.Users[49].pppg$o[0].channel,throughput:stats,31275,,1159.217356,107.2495182,440,2416.318109,
51,General-0-20200620-21:14:22-20653,0,exercise_7.Users[50].pppg$o[0].channel,throughput:stats,29494,,1183.342222,147.9782996,440,2822.420894,
52,General-0-20200620-21:14:22-20653,0,exercise_7.Users[51].pppg$o[0].channel,throughput:stats,34669,,1272.843138,212.3874199,440,2863.760972,
53,General-0-20200620-21:14:22-20653,0,exercise_7.Users[52].pppg$o[0].channel,throughput:stats,33002,,1183.652485,168.0944105,440,2722.160656,
54,General-0-20200620-21:14:22-20653,0,exercise_7.Users[53].pppg$o[0].channel,throughput:stats,30797,,1210.687675,120.5999605,153.6034366,2584.769695,
55,General-0-20200620-21:14:22-20653,0,exercise_7.Users[54].pppg$o[0].channel,throughput:stats,30257,,1183.371597,119.1296198,440,2683.219796,
56,General-0-20200620-21:14:22-20653,0,exercise_7.Users[55].pppg$o[0].channel,throughput:stats,29853,,1211.038888,152.2429744,440,2801.623878,
57,General-0-20200620-21:14:22-20653,0,exercise_7.Users[56].pppg$o[0].channel,throughput:stats,31018,,1210.720406,106.1488715,440,2424.535044,
58,General-0-20200620-21:14:22-20653,0,exercise_7.Users[57].pppg$o[0].channel,throughput:stats,30560,,1075.088367,135.0005086,440,2571.234259,
59,General-0-20200620-21:14:22-20653,0,exercise_7.Users[58].pppg$o[0].channel,throughput:stats,30574,,1138.294396,134.7053588,357.503318,2509.904128,
60,General-0-20200620-21:14:22-20653,0,exercise_7.Users[59].pppg$o[0].channel,throughput:stats,30200,,1229.668029,113.023696,440,2423.146254,
61,General-0-20200620-21:14:22-20653,0,exercise_7.Users[60].pppg$o[0].channel,throughput:stats,31132,,1256.436513,296.3654204,440,2780.77302,
62,General-0-20200620-21:14:22-20653,0,exercise_7.Users[61].pppg$o[0].channel,throughput:stats,34685,,1307.130716,188.2035149,440,2781.372177,
63,General-0-20200620-21:14:22-20653,0,exercise_7.Users[62].pppg$o[0].channel,throughput:stats,32669,,1256.541868,112.8081699,440,2421.759054,
64,General-0-20200620-21:14:22-20653,0,exercise_7.Users[63].pppg$o[0].channel,throughput:stats,30941,,1304.228172,192.8820331,440,2728.863876,
65,General-0-20200620-21:14:22-20653,0,exercise_7.Users[64].pppg$o[0].channel,throughput:stats,31203,,1257.422019,99.12342836,134.7788922,2420.835136,
66,General-0-20200620-21:14:22-20653,0,exercise_7.Users[65].pppg$o[0].channel,throughput:stats,29927,,1294.495872,190.8036375,440,2420.373441,
67,General-0-20200620-21:14:22-20653,0,exercise_7.Users[66].pppg$o[0].channel,throughput:stats,34274,,1327.529698,193.1784587,440,2563.455179,
68,General-0-20200620-21:14:22-20653,0,exercise_7.Users[67].pppg$o[0].channel,throughput:stats,32136,,1248.807519,96.59559447,440,2419.45058,
69,General-0-20200620-21:14:22-20653,0,exercise_7.Users[68].pppg$o[0].channel,throughput:stats,33243,,1420.170918,146.9655311,391.6959458,2418.989413,
70,General-0-20200620-21:14:22-20653,0,exercise_7.Users[69].pppg$o[0].channel,throughput:stats,34195,,1382.298296,137.1206767,440,2418.528422,
71,General-0-20200620-21:14:22-20653,0,exercise_7.Users[70].pppg$o[0].channel,throughput:stats,32068,,1343.051608,71.15481813,363.3795507,2418.067607,
72,General-0-20200620-21:14:22-20653,0,exercise_7.Users[71].pppg$o[0].channel,throughput:stats,33963,,1308.820283,154.0771465,193.9005411,2417.606967,
73,General-0-20200620-21:14:22-20653,0,exercise_7.Users[72].pppg$o[0].channel,throughput:stats,31217,,1319.943035,226.6010294,440,2620.999681,
74,General-0-20200620-21:14:22-20653,0,exercise_7.Users[73].pppg$o[0].channel,throughput:stats,30220,,1272.437511,242.971481,440,2561.475686,
75,General-0-20200620-21:14:22-20653,0,exercise_7.Users[74].pppg$o[0].channel,throughput:stats,33769,,1524.106986,214.0911132,440,2650.885658,
76,General-0-20200620-21:14:22-20653,0,exercise_7.Users[75].pppg$o[0].channel,throughput:stats,31830,,1287.710424,119.8875948,356.7519226,2498.648853,
77,General-0-20200620-21:14:22-20653,0,exercise_7.Users[76].pppg$o[0].channel,throughput:stats,29359,,1342.099372,328.8197824,440,2817.773827,
78,General-0-20200620-21:14:22-20653,0,exercise_7.Users[77].pppg$o[0].channel,throughput:stats,25434,,1002.044458,306.6979817,440,2717.572896,
79,General-0-20200620-21:14:22-20653,0,exercise_7.Users[78].pppg$o[0].channel,throughput:stats,31726,,1368.966327,315.0310235,440,2827.908875,
80,General-0-20200620-21:14:22-20653,0,exercise_7.Users[79].pppg$o[0].channel,throughput:stats,34270,,1363.109902,121.5514359,440,2798.001656,
81,General-0-20200620-21:14:22-20653,0,exercise_7.Users[80].pppg$o[0].channel,throughput:stats,34144,,1380.693681,193.3253879,440,2776.780478,
82,General-0-20200620-21:14:22-20653,0,exercise_7.Users[81].pppg$o[0].channel,throughput:stats,31041,,1165.541303,101.0585661,438.7588688,2424.442409,
83,General-0-20200620-21:14:22-20653,0,exercise_7.Users[82].pppg$o[0].channel,throughput:stats,31499,,1252.961976,111.5058379,425.1422186,2423.979337,
84,General-0-20200620-21:14:22-20653,0,exercise_7.Users[83].pppg$o[0].channel,throughput:stats,30581,,1190.060915,125.0094028,440,2555.550771,
85,General-0-20200620-21:14:22-20653,0,exercise_7.Users[84].pppg$o[0].channel,throughput:stats,33879,,1233.636947,183.7679382,440,2611.055963,
86,General-0-20200620-21:14:22-20653,0,exercise_7.Users[85].pppg$o[0].channel,throughput:stats,33959,,1425.828544,100.9690381,418.1285196,2422.591183,
87,General-0-20200620-21:14:22-20653,0,exercise_7.Users[86].pppg$o[0].channel,throughput:stats,35031,,1377.264887,147.4222963,440,2836.342238,
88,General-0-20200620-21:14:22-20653,0,exercise_7.Users[87].pppg$o[0].channel,throughput:stats,30850,,1275.819222,117.7964033,440,2421.666631,
89,General-0-20200620-21:14:22-20653,0,exercise_7.Users[88].pppg$o[0].channel,throughput:stats,30640,,1120.672704,88.29183655,440,2421.204619,
90,General-0-20200620-21:14:22-20653,0,exercise_7.Users[89].pppg$o[0].channel,throughput:stats,31799,,1290.111003,140.1374899,440,2420.742783,
91,General-0-20200620-21:14:22-20653,0,exercise_7.Users[90].pppg$o[0].channel,throughput:stats,30269,,1276.109354,134.9137688,440,2420.281124,
92,General-0-20200620-21:14:22-20653,0,exercise_7.Users[91].pppg$o[0].channel,throughput:stats,33335,,1262.422608,127.2317062,440,2419.81964,
93,General-0-20200620-21:14:22-20653,0,exercise_7.Users[92].pppg$o[0].channel,throughput:stats,32913,,1292.152118,101.6901599,440,2419.358333,
94,General-0-20200620-21:14:22-20653,0,exercise_7.Users[93].pppg$o[0].channel,throughput:stats,31943,,1261.685263,129.2688774,440,2418.897201,
95,General-0-20200620-21:14:22-20653,0,exercise_7.Users[94].pppg$o[0].channel,throughput:stats,32983,,1344.912589,142.48193,440,2776.417489,
96,General-0-20200620-21:14:22-20653,0,exercise_7.Users[95].pppg$o[0].channel,throughput:stats,33111,,1426.241477,179.2166242,376.3416629,2417.975465,
97,General-0-20200620-21:14:22-20653,0,exercise_7.Users[96].pppg$o[0].channel,throughput:stats,32459,,1293.8274,234.5700573,440,2675.709954,
98,General-0-20200620-21:14:22-20653,0,exercise_7.Users[97].pppg$o[0].channel,throughput:stats,31435,,1208.60268,74.75404927,440,2417.054431,
99,General-0-20200620-21:14:22-20653,0,exercise_7.Users[98].pppg$o[0].channel,throughput:stats,29174,,1185.972747,108.6848513,440,2416.594177,
100,General-0-20200620-21:14:22-20653,0,exercise_7.Users[99].pppg$o[0].channel,throughput:stats,30100,,1208.079663,150.7647033,440,2519.80868,
101,General-0-20200620-21:14:22-20653,0,exercise_7.Users[100].pppg$o[0].channel,throughput:stats,29092,,1354.411348,305.5939027,440,2900.876934,
102,General-0-20200620-21:14:22-20653,0,exercise_7.Users[101].pppg$o[0].channel,throughput:stats,30567,,1072.092638,155.715005,440,2813.42388,
103,General-0-20200620-21:14:22-20653,0,exercise_7.Users[102].pppg$o[0].channel,throughput:stats,30829,,1352.469792,254.9655941,440,2799.277875,
104,General-0-20200620-21:14:22-20653,0,exercise_7.Users[103].pppg$o[0].channel,throughput:stats,31575,,1320.722711,176.6177597,440,2844.404027,
105,General-0-20200620-21:14:22-20653,0,exercise_7.Users[104].pppg$o[0].channel,throughput:stats,31540,,1245.906459,96.34057822,440,2636.528656,
106,General-0-20200620-21:14:22-20653,0,exercise_7.Users[105].pppg$o[0].channel,throughput:stats,30184,,1144.814447,90.67597897,144.6716249,2424.812993,
107,General-0-20200620-21:14:22-20653,0,exercise_7.Users[106].pppg$o[0].channel,throughput:stats,31495,,1262.510575,137.6844671,440,2424.34978,
108,General-0-20200620-21:14:22-20653,0,exercise_7.Users[107].pppg$o[0].channel,throughput:stats,32272,,1269.554311,102.7234714,440,2423.886744,
109,General-0-20200620-21:14:22-20653,0,exercise_7.Users[108].pppg$o[0].channel,throughput:stats,33559,,1311.013328,92.29276246,440,2423.423885,
110,General-0-20200620-21:14:22-20653,0,exercise_7.Users[109].pppg$o[0].channel,throughput:stats,32511,,1363.174952,140.7413033,440,2730.78705,
111,General-0-20200620-21:14:22-20653,0,exercise_7.Users[110].pppg$o[0].channel,throughput:stats,31561,,1476.56209,242.9895137,440,2477.715948,
112,General-0-20200620-21:14:22-20653,0,exercise_7.Users[111].pppg$o[0].channel,throughput:stats,31562,,1148.452508,100.3445195,440,2422.036367,
113,General-0-20200620-21:14:22-20653,0,exercise_7.Users[112].pppg$o[0].channel,throughput:stats,30682,,1186.741571,87.73230353,440,2421.574214,
114,General-0-20200620-21:14:22-20653,0,exercise_7.Users[113].pppg$o[0].channel,throughput:stats,31858,,1339.165983,168.0347709,440,2421.112237,
115,General-0-20200620-21:14:22-20653,0,exercise_7.Users[114].pppg$o[0].channel,throughput:stats,35343,,1453.839198,101.8767049,440,2420.650437,
116,General-0-20200620-21:14:22-20653,0,exercise_7.Users[115].pppg$o[0].channel,throughput:stats,32651,,1266.116709,131.9109734,265.5820555,2420.188813,
117,General-0-20200620-21:14:22-20653,0,exercise_7.Users[116].pppg$o[0].channel,throughput:stats,34723,,1341.826454,193.8398993,440,2789.084967,
118,General-0-20200620-21:14:22-20653,0,exercise_7.Users[117].pppg$o[0].channel,throughput:stats,33420,,1265.312999,114.7671844,440,2797.850338,
119,General-0-20200620-21:14:22-20653,0,exercise_7.Users[118].pppg$o[0].channel,throughput:stats,32075,,1187.414224,160.5267158,440,2772.601152,
120,General-0-20200620-21:14:22-20653,0,exercise_7.Users[119].pppg$o[0].channel,throughput:stats,33129,,1269.427935,104.0165442,440,2418.344075,
121,General-0-20200620-21:14:22-20653,0,exercise_7.Users[120].pppg$o[0].channel,throughput:stats,30847,,1173.068639,110.6727517,440,2417.88333,
122,General-0-20200620-21:14:22-20653,0,exercise_7.Users[121].pppg$o[0].channel,throughput:stats,30894,,1126.221665,97.40439203,361.8230057,2417.422761,
123,General-0-20200620-21:14:22-20653,0,exercise_7.Users[122].pppg$o[0].channel,throughput:stats,33133,,1273.554183,175.8954529,341.9065981,2416.962367,
124,General-0-20200620-21:14:22-20653,0,exercise_7.Users[123].pppg$o[0].channel,throughput:stats,33061,,1255.047145,105.7315648,402.5608726,2416.502148,
125,General-0-20200620-21:14:22-20653,0,exercise_7.Users[124].pppg$o[0].channel,throughput:stats,30751,,1251.498154,109.3624376,440,2416.042104,
126,General-0-20200620-21:14:22-20653,0,exercise_7.Users[125].pppg$o[0].channel,throughput:stats,33815,,1300.861981,108.7791521,440,2806.514805,
127,General-0-20200620-21:14:22-20653,0,exercise_7.Users[126].pppg$o[0].channel,throughput:stats,35274,,1420.860623,173.329761,440,2851.624676,
128,General-0-20200620-21:14:22-20653,0,exercise_7.Users[127].pppg$o[0].channel,throughput:stats,32111,,1244.559765,129.9636581,440,2813.111532,
129,General-0-20200620-21:14:22-20653,0,exercise_7.Users[128].pppg$o[0].channel,throughput:stats,27579,,1044.263544,213.1350098,440,2816.069089,
130,General-0-20200620-21:14:22-20653,0,exercise_7.Users[129].pppg$o[0].channel,throughput:stats,33206,,1295.915473,208.7753462,440,2650.220155,
131,General-0-20200620-21:14:22-20653,0,exercise_7.Users[130].pppg$o[0].channel,throughput:stats,32736,,1347.315347,208.0059291,440,2663.841948,
132,General-0-20200620-21:14:22-20653,0,exercise_7.Users[131].pppg$o[0].channel,throughput:stats,32184,,1175.744134,112.1524392,440,2424.720336,
133,General-0-20200620-21:14:22-20653,0,exercise_7.Users[132].pppg$o[0].channel,throughput:stats,30290,,1251.700331,116.7124706,440,2529.801757,
134,General-0-20200620-21:14:22-20653,0,exercise_7.Users[133].pppg$o[0].channel,throughput:stats,35362,,1309.45624,100.1811104,440,2423.794158,
135,General-0-20200620-21:14:22-20653,0,exercise_7.Users[134].pppg$o[0].channel,throughput:stats,32764,,1208.398658,116.9399781,440,2423.331334,
136,General-0-20200620-21:14:22-20653,0,exercise_7.Users[135].pppg$o[0].channel,throughput:stats,31241,,1133.366419,139.8589908,349.2363813,2422.868687,
137,General-0-20200620-21:14:22-20653,0,exercise_7.Users[136].pppg$o[0].channel,throughput:stats,32694,,1371.440648,180.2172386,440,2567.614108,
138,General-0-20200620-21:14:22-20653,0,exercise_7.Users[137].pppg$o[0].channel,throughput:stats,32129,,1348.180246,225.7829712,440,2738.170458,
139,General-0-20200620-21:14:22-20653,0,exercise_7.Users[138].pppg$o[0].channel,throughput:stats,34746,,1403.435656,115.4787543,440,2523.086263,
140,General-0-20200620-21:14:22-20653,0,exercise_7.Users[139].pppg$o[0].channel,throughput:stats,30681,,1233.851552,98.9512702,440,2421.019863,
141,General-0-20200620-21:14:22-20653,0,exercise_7.Users[140].pppg$o[0].channel,throughput:stats,32950,,1309.343717,99.18135419,440,2420.558098,
142,General-0-20200620-21:14:22-20653,0,exercise_7.Users[141].pppg$o[0].channel,throughput:stats,34427,,1220.688998,156.9867437,440,2686.094553,
143,General-0-20200620-21:14:22-20653,0,exercise_7.Users[142].pppg$o[0].channel,throughput:stats,32582,,1185.713205,108.8226927,440,2717.101798,
144,General-0-20200620-21:14:22-20653,0,exercise_7.Users[143].pppg$o[0].channel,throughput:stats,32275,,1354.22301,148.4216314,440,2419.173859,
145,General-0-20200620-21:14:22-20653,0,exercise_7.Users[144].pppg$o[0].channel,throughput:stats,35107,,1407.454381,102.2463561,378.5936647,2418.712798,
146,General-0-20200620-21:14:22-20653,0,exercise_7.Users[145].pppg$o[0].channel,throughput:stats,32501,,1225.168128,118.9172846,440,2614.03258,
147,General-0-20200620-21:14:22-20653,0,exercise_7.Users[146].pppg$o[0].channel,throughput:stats,31107,,1212.728432,133.3096984,440,2472.894975,
148,General-0-20200620-21:14:22-20653,0,exercise_7.Users[147].pppg$o[0].channel,throughput:stats,28819,,1114.906443,90.97167344,440,2417.330668,
149,General-0-20200620-21:14:22-20653,0,exercise_7.Users[148].pppg$o[0].channel,throughput:stats,35489,,1467.798168,128.893198,440,2622.491477,
150,General-0-20200620-21:14:22-20653,0,exercise_7.Users[149].pppg$o[0].channel,throughput:stats,30109,,1242.104137,119.1729095,440,2783.090755,
151,General-0-20200620-21:14:22-20653,0,exercise_7.Users[150].pppg$o[0].channel,throughput:stats,31100,,1208.517931,127.585352,440,2815.897686,
152,General-0-20200620-21:14:22-20653,0,exercise_7.Users[151].pppg$o[0].channel,throughput:stats,29230,,1268.965808,223.8049536,440,2824.793968,
153,General-0-20200620-21:14:22-20653,0,exercise_7.Users[152].pppg$o[0].channel,throughput:stats,33667,,1213.713079,109.2232416,440,2812.799253,
154,General-0-20200620-21:14:22-20653,0,exercise_7.Users[153].pppg$o[0].channel,throughput:stats,34007,,1243.057465,160.5915981,440,2796.004595,
155,General-0-20200620-21:14:22-20653,0,exercise_7.Users[154].pppg$o[0].channel,throughput:stats,31376,,1359.49283,251.4017696,234.8694655,2638.3532,
156,General-0-20200620-21:14:22-20653,0,exercise_7.Users[155].pppg$o[0].channel,throughput:stats,33777,,1426.324931,189.7712809,440,2573.972814,
157,General-0-20200620-21:14:22-20653,0,exercise_7.Users[156].pppg$o[0].channel,throughput:stats,32696,,1209.592211,104.5887538,237.9640117,2424.627687,
158,General-0-20200620-21:14:22-20653,0,exercise_7.Users[157].pppg$o[0].channel,throughput:stats,35468,,1465.273569,120.4613205,440,2523.528259,
159,General-0-20200620-21:14:22-20653,0,exercise_7.Users[158].pppg$o[0].channel,throughput:stats,31507,,1249.609241,169.9015398,440,2733.74688,
160,General-0-20200620-21:14:22-20653,0,exercise_7.Users[159].pppg$o[0].channel,throughput:stats,32328,,1321.82439,180.5301876,440,2578.585246,
161,General-0-20200620-21:14:22-20653,0,exercise_7.Users[160].pppg$o[0].channel,throughput:stats,29636,,1129.126888,126.2633501,440,2565.942839,
162,General-0-20200620-21:14:22-20653,0,exercise_7.Users[161].pppg$o[0].channel,throughput:stats,31224,,1162.818967,154.205409,440,2422.313743,
163,General-0-20200620-21:14:22-20653,0,exercise_7.Users[162].pppg$o[0].channel,throughput:stats,30508,,1128.173605,108.1200334,440,2421.851485,
164,General-0-20200620-21:14:22-20653,0,exercise_7.Users[163].pppg$o[0].channel,throughput:stats,33529,,1305.170529,112.078589,324.9668012,2421.389402,
165,General-0-20200620-21:14:22-20653,0,exercise_7.Users[164].pppg$o[0].channel,throughput:stats,35563,,1299.541297,121.8397279,440,2525.299465,
166,General-0-20200620-21:14:22-20653,0,exercise_7.Users[165].pppg$o[0].channel,throughput:stats,30400,,1167.460083,115.1713549,234.8757856,2690.178587,
167,General-0-20200620-21:14:22-20653,0,exercise_7.Users[166].pppg$o[0].channel,throughput:stats,30051,,1071.000925,98.02217156,440,2420.004212,
168,General-0-20200620-21:14:22-20653,0,exercise_7.Users[167].pppg$o[0].channel,throughput:stats,32349,,1216.846094,120.3734889,440,2545.602319,
169,General-0-20200620-21:14:22-20653,0,exercise_7.Users[168].pppg$o[0].channel,throughput:stats,35720,,1459.970633,116.4415043,440,2505.928061,
170,General-0-20200620-21:14:22-20653,0,exercise_7.Users[169].pppg$o[0].channel,throughput:stats,33038,,1323.149646,128.1724516,440,2437.209719,
171,General-0-20200620-21:14:22-20653,0,exercise_7.Users[170].pppg$o[0].channel,throughput:stats,32367,,1212.145594,83.87696571,440,2418.159756,
172,General-0-20200620-21:14:22-20653,0,exercise_7.Users[171].pppg$o[0].channel,throughput:stats,37343,,1370.230275,144.6099919,440,2602.951747,
173,General-0-20200620-21:14:22-20653,0,exercise_7.Users[172].pppg$o[0].channel,throughput:stats,32034,,1320.575024,124.2739897,440,2480.854073,
174,General-0-20200620-21:14:22-20653,0,exercise_7.Users[173].pppg$o[0].channel,throughput:stats,31446,,1258.827052,155.0077267,440,2416.778258,
175,General-0-20200620-21:14:22-20653,0,exercise_7.Users[174].pppg$o[0].channel,throughput:stats,32384,,1311.93733,180.3412344,404.466328,2416.318109,
176,General-0-20200620-21:14:22-20653,0,exercise_7.Users[175].pppg$o[0].channel,throughput:stats,36488,,1518.251198,203.1059033,440,2783.768238,
177,General-0-20200620-21:14:22-20653,0,exercise_7.Users[176].pppg$o[0].channel,throughput:stats,36398,,1549.948162,172.4041321,440,2842.855402,
178,General-0-20200620-21:14:22-20653,0,exercise_7.Users[177].pppg$o[0].channel,throughput:stats,32579,,1291.417681,123.6354275,369.0626349,2676.569734,
179,General-0-20200620-21:14:22-20653,0,exercise_7.Users[178].pppg$o[0].channel,throughput:stats,30104,,1161.865017,71.04160922,385.92631,2545.190915,
180,General-0-20200620-21:14:22-20653,0,exercise_7.Users[179].pppg$o[0].channel,throughput:stats,32132,,1414.836456,368.2742155,440,2868.443949,
181,General-0-20200620-21:14:22-20653,0,exercise_7.Users[180].pppg$o[0].channel,throughput:stats,30988,,1189.429069,184.6944722,440,2860.327742,
182,General-0-20200620-21:14:22-20653,0,exercise_7.Users[181].pppg$o[0].channel,throughput:stats,28898,,1148.399185,166.9126805,440,2665.639881,
183,General-0-20200620-21:14:22-20653,0,exercise_7.Users[182].pppg$o[0].channel,throughput:stats,33967,,1237.001456,122.420697,440,2630.961978,
184,General-0-20200620-21:14:22-20653,0,exercise_7.Users[183].pppg$o[0].channel,throughput:stats,32041,,1232.217887,91.28320675,440,2423.609007,
185,General-0-20200620-21:14:22-20653,0,exercise_7.Users[184].pppg$o[0].channel,throughput:stats,29597,,1159.62925,160.3541481,440,2708.867528,
