run,repetition,module,name,count,sumweights,mean,stddev,min,max
General-14-20200621-21:24:29-26867,14,exercise_7.Users[286].pppg$o[0].channel,throughput:stats,31650,,1140.0607995606,205.82225899821,440,2755.0330602471
General-14-20200621-21:24:29-26867,14,exercise_7.Users[287].pppg$o[0].channel,throughput:stats,28008,,1020.0328459626,72.969205913337,277.32870499131,2421.8514846418
General-14-20200621-21:24:29-26867,14,exercise_7.Users[288].pppg$o[0].channel,throughput:stats,34245,,1390.4517656253,126.99313260354,440,2421.3894022585
General-14-20200621-21:24:29-26867,14,exercise_7.Users[289].pppg$o[0].channel,throughput:stats,30527,,1166.0979923656,94.943245122105,440,2420.9274961696
General-14-20200621-21:24:29-26867,14,exercise_7.Users[290].pppg$o[0].channel,throughput:stats,32437,,1391.7840028637,244.09091105007,440,2833.0212464293
General-14-20200621-21:24:29-26867,14,exercise_7.Users[291].pppg$o[0].channel,throughput:stats,30999,,1163.0891909616,118.69811477326,440,2420.0042124715
General-14-20200621-21:24:29-26867,14,exercise_7.Users[292].pppg$o[0].channel,throughput:stats,30110,,1066.1011538938,78.232708703339,440,2419.5428346608
General-14-20200621-21:24:29-26867,14,exercise_7.Users[293].pppg$o[0].channel,throughput:stats,32542,,1190.6375891528,101.76155818796,301.81071362454,2419.0816327415
General-14-20200621-21:24:29-26867,14,exercise_7.Users[294].pppg$o[0].channel,throughput:stats,36413,,1273.3730931074,113.74459620253,283.35441574347,2418.6206066129
General-14-20200621-21:24:29-26867,14,exercise_7.Users[295].pppg$o[0].channel,throughput:stats,31774,,1333.1545427292,103.01879399194,374.37126808891,2418.1597561747
General-14-20200621-21:24:29-26867,14,exercise_7.Users[296].pppg$o[0].channel,throughput:stats,30761,,1186.7808431657,75.524651277342,440,2417.6990813263
General-14-20200621-21:24:29-26867,14,exercise_7.Users[297].pppg$o[0].channel,throughput:stats,35295,,1341.1048821818,97.426302144604,440,2417.2385819675
General-14-20200621-21:24:29-26867,14,exercise_7.Users[298].pppg$o[0].channel,throughput:stats,31112,,1206.4741598622,144.0121018084,192.21507637318,2416.778257998
General-14-20200621-21:24:29-26867,14,exercise_7.Users[299].pppg$o[0].channel,throughput:stats,33228,,1145.7417077551,162.82742809708,440,2416.3181093176
General-14-20200621-21:24:29-26867,14,exercise_7.Users[300].pppg$o[0].channel,throughput:stats,28442,,1102.2706073805,125.33473286212,440,2815.5916566883
General-14-20200621-21:24:29-26867,14,exercise_7.Users[301].pppg$o[0].channel,throughput:stats,32105,,1118.2212827849,137.27927746856,177.391948579,2731.5681875981
General-14-20200621-21:24:29-26867,14,exercise_7.Users[302].pppg$o[0].channel,throughput:stats,33042,,1456.8718652421,117.11369244008,440,2877.3747185818
General-14-20200621-21:24:29-26867,14,exercise_7.Users[303].pppg$o[0].channel,throughput:stats,30786,,1130.9870096627,114.76934529505,93.443738384252,2519.0052430923
General-14-20200621-21:24:29-26867,14,exercise_7.Users[304].pppg$o[0].channel,throughput:stats,34625,,1367.5675198915,133.79940143052,392.56667378282,2615.3836677818
General-14-20200621-21:24:29-26867,14,exercise_7.Users[305].pppg$o[0].channel,throughput:stats,30968,,1304.9055845837,201.27106411937,440,2817.9098741185
General-14-20200621-21:24:29-26867,14,exercise_7.Users[306].pppg$o[0].channel,throughput:stats,35321,,1533.6615072672,148.15536713713,425.76960042021,2424.5350441705
General-14-20200621-21:24:29-26867,14,exercise_7.Users[307].pppg$o[0].channel,throughput:stats,30128,,1213.4011784098,227.65605904352,440,2491.3599142856
General-14-20200621-21:24:29-26867,14,exercise_7.Users[308].pppg$o[0].channel,throughput:stats,29449,,1024.9809478214,157.11311800716,121.01223053519,2423.6090072838
General-14-20200621-21:24:29-26867,14,exercise_7.Users[309].pppg$o[0].channel,throughput:stats,30140,,1123.049135995,90.543181136458,440,2423.1462540606
General-14-20200621-21:24:29-26867,14,exercise_7.Users[310].pppg$o[0].channel,throughput:stats,29938,,1125.4754802473,112.34318345596,306.37243937064,2432.1211617987
General-14-20200621-21:24:29-26867,14,exercise_7.Users[311].pppg$o[0].channel,throughput:stats,33187,,1275.8457441887,96.519617480221,440,2422.2212775482
General-14-20200621-21:24:29-26867,14,exercise_7.Users[312].pppg$o[0].channel,throughput:stats,31666,,1288.8852526782,151.39623622196,440,2638.222821458
General-14-20200621-21:24:29-26867,14,exercise_7.Users[313].pppg$o[0].channel,throughput:stats,31950,,1228.0036797899,137.49455271412,440,2432.007568938
General-14-20200621-21:24:29-26867,14,exercise_7.Users[314].pppg$o[0].channel,throughput:stats,29344,,1142.3742422778,146.94829517904,440,2420.8351360983
General-14-20200621-21:24:29-26867,14,exercise_7.Users[315].pppg$o[0].channel,throughput:stats,33662,,1443.0867031306,219.50187017852,440,2501.1191774454
General-14-20200621-21:24:29-26867,14,exercise_7.Users[316].pppg$o[0].channel,throughput:stats,29547,,1136.321922621,87.833990071207,440,2419.9119228332
General-14-20200621-21:24:29-26867,14,exercise_7.Users[317].pppg$o[0].channel,throughput:stats,31506,,1217.1263967965,64.847011340972,440,2419.4505802089
General-14-20200621-21:24:29-26867,14,exercise_7.Users[318].pppg$o[0].channel,throughput:stats,33037,,1275.0697554161,83.272864209572,440,2418.9894134557
General-14-20200621-21:24:29-26867,14,exercise_7.Users[319].pppg$o[0].channel,throughput:stats,29099,,1300.8670718906,239.82211733884,440,2418.5284224733
General-14-20200621-21:24:29-26867,14,exercise_7.Users[320].pppg$o[0].channel,throughput:stats,31013,,1192.2590633315,137.20113270206,440,2631.5329847467
General-14-20200621-21:24:29-26867,14,exercise_7.Users[321].pppg$o[0].channel,throughput:stats,27785,,1227.6533268439,113.67633327322,440,2493.8160278053
General-14-20200621-21:24:29-26867,14,exercise_7.Users[322].pppg$o[0].channel,throughput:stats,34682,,1339.0707419013,126.33472634145,440,2593.1948673554
General-14-20200621-21:24:29-26867,14,exercise_7.Users[323].pppg$o[0].channel,throughput:stats,32007,,1194.3838204611,95.603299061428,365.00457724557,2416.686214242
General-14-20200621-21:24:29-26867,14,exercise_7.Users[324].pppg$o[0].channel,throughput:stats,31860,,1181.7488881232,129.09759562644,440,2422.2443316617
General-14-20200621-21:24:29-26867,14,exercise_7.Users[325].pppg$o[0].channel,throughput:stats,31614,,1173.3491334262,175.9547859034,440,2815.2856935705
General-14-20200621-21:24:29-26867,14,exercise_7.Users[326].pppg$o[0].channel,throughput:stats,31091,,1254.1766224003,144.88480866146,440,2631.2123861887
General-14-20200621-21:24:29-26867,14,exercise_7.Users[327].pppg$o[0].channel,throughput:stats,35230,,1457.9558155453,191.88383561662,440,2816.5559468
General-14-20200621-21:24:29-26867,14,exercise_7.Users[328].pppg$o[0].channel,throughput:stats,32875,,1162.3796891649,109.68844154304,440,2733.882407962
General-14-20200621-21:24:29-26867,14,exercise_7.Users[329].pppg$o[0].channel,throughput:stats,32002,,1172.7392300793,178.28477164162,440,2838.4789592255
General-14-20200621-21:24:29-26867,14,exercise_7.Users[330].pppg$o[0].channel,throughput:stats,33471,,1282.4401184466,98.611364671592,440,2424.9056570999
General-14-20200621-21:24:29-26867,14,exercise_7.Users[331].pppg$o[0].channel,throughput:stats,32955,,1332.9326338608,89.970195308945,440,2424.4424086384
General-14-20200621-21:24:29-26867,14,exercise_7.Users[332].pppg$o[0].channel,throughput:stats,32360,,1210.8492471923,95.029358950214,440,2552.5237640555
General-14-20200621-21:24:29-26867,14,exercise_7.Users[333].pppg$o[0].channel,throughput:stats,34065,,1284.2777847865,110.96120944103,440,2642.801249586
General-14-20200621-21:24:29-26867,14,exercise_7.Users[334].pppg$o[0].channel,throughput:stats,30869,,1282.5282399706,198.92799847264,440,2575.4747578869
General-14-20200621-21:24:29-26867,14,exercise_7.Users[335].pppg$o[0].channel,throughput:stats,29933,,1162.8465950109,130.17200617209,440,2422.5911833994
General-14-20200621-21:24:29-26867,14,exercise_7.Users[336].pppg$o[0].channel,throughput:stats,33921,,1295.6256333602,154.67583746587,440,2798.7156071043
General-14-20200621-21:24:29-26867,14,exercise_7.Users[337].pppg$o[0].channel,throughput:stats,28511,,1203.7661747071,173.40606694719,440,2570.6322504511
General-14-20200621-21:24:29-26867,14,exercise_7.Users[338].pppg$o[0].channel,throughput:stats,36459,,1383.7650341402,56.290272361047,440,2421.2046186733
General-14-20200621-21:24:29-26867,14,exercise_7.Users[339].pppg$o[0].channel,throughput:stats,31509,,1277.3550832518,166.63668334447,440,2473.7621901463
General-14-20200621-21:24:29-26867,14,exercise_7.Users[340].pppg$o[0].channel,throughput:stats,34241,,1391.7783524025,104.22526619094,440,2420.2811236276
General-14-20200621-21:24:29-26867,14,exercise_7.Users[341].pppg$o[0].channel,throughput:stats,34109,,1264.7106918511,102.99561742764,440,2419.8196402338
General-14-20200621-21:24:29-26867,14,exercise_7.Users[342].pppg$o[0].channel,throughput:stats,33569,,1278.4489975958,159.10050618041,440,2419.3583327918
General-14-20200621-21:24:29-26867,14,exercise_7.Users[343].pppg$o[0].channel,throughput:stats,31518,,1339.5461546104,113.69197513203,440,2418.8972012008
General-14-20200621-21:24:29-26867,14,exercise_7.Users[344].pppg$o[0].channel,throughput:stats,32218,,1295.8713497663,149.01380118537,440,2726.4277366927
General-14-20200621-21:24:29-26867,14,exercise_7.Users[345].pppg$o[0].channel,throughput:stats,32144,,1345.7307997045,111.21113633446,397.81890783264,2417.9754651702
General-14-20200621-21:24:29-26867,14,exercise_7.Users[346].pppg$o[0].channel,throughput:stats,30927,,1047.5919992756,155.92093820092,266.42715947803,2417.5148605297
General-14-20200621-21:24:29-26867,14,exercise_7.Users[347].pppg$o[0].channel,throughput:stats,28402,,1097.7154566383,54.250642198051,440,2417.0544313386
General-14-20200621-21:24:29-26867,14,exercise_7.Users[348].pppg$o[0].channel,throughput:stats,30707,,1146.7534951201,88.918688055633,319.0827860977,2416.5941774968
General-14-20200621-21:24:29-26867,14,exercise_7.Users[349].pppg$o[0].channel,throughput:stats,31259,,1160.5688751933,94.88144902897,440,2416.134098904
General-14-20200621-21:24:29-26867,14,exercise_7.Users[350].pppg$o[0].channel,throughput:stats,32517,,1288.6374893149,140.61024393493,440,2768.2267518275
General-14-20200621-21:24:29-26867,14,exercise_7.Users[351].pppg$o[0].channel,throughput:stats,28844,,1156.1171716421,211.27899027469,440,2851.0198916188
General-14-20200621-21:24:29-26867,14,exercise_7.Users[352].pppg$o[0].channel,throughput:stats,32158,,1297.2170004817,160.72664745957,440,2957.1674882952
General-14-20200621-21:24:29-26867,14,exercise_7.Users[353].pppg$o[0].channel,throughput:stats,32851,,1200.4914676408,117.60210184352,440,2771.5038558246
General-14-20200621-21:24:29-26867,14,exercise_7.Users[354].pppg$o[0].channel,throughput:stats,31632,,1250.0145996971,109.62424257511,440,2812.0267131959
General-14-20200621-21:24:29-26867,14,exercise_7.Users[355].pppg$o[0].channel,throughput:stats,36230,,1434.9490089277,92.57510069482,440,2563.6062057551
General-14-20200621-21:24:29-26867,14,exercise_7.Users[356].pppg$o[0].channel,throughput:stats,34508,,1244.3796273691,149.54429013692,167.16991926775,2424.3497801848
General-14-20200621-21:24:29-26867,14,exercise_7.Users[357].pppg$o[0].channel,throughput:stats,34559,,1244.4918736613,133.94218322474,440,2509.4078174724
General-14-20200621-21:24:29-26867,14,exercise_7.Users[358].pppg$o[0].channel,throughput:stats,37098,,1505.5080925911,247.34612012094,440,2731.1026674796
General-14-20200621-21:24:29-26867,14,exercise_7.Users[359].pppg$o[0].channel,throughput:stats,30499,,1162.5842230661,87.630853911142,440,2695.1202318729
General-14-20200621-21:24:29-26867,14,exercise_7.Users[360].pppg$o[0].channel,throughput:stats,30368,,1159.7699451546,102.02253067497,440,2422.4986963452
General-14-20200621-21:24:29-26867,14,exercise_7.Users[361].pppg$o[0].channel,throughput:stats,34504,,1278.9018626965,83.454225568245,386.28250840747,2422.0363669801
General-14-20200621-21:24:29-26867,14,exercise_7.Users[362].pppg$o[0].channel,throughput:stats,30608,,1254.3026345441,147.29785288592,440,2481.4102824166
General-14-20200621-21:24:29-26867,14,exercise_7.Users[363].pppg$o[0].channel,throughput:stats,31941,,1233.8144813734,71.679622616438,440,2421.1122374563
General-14-20200621-21:24:29-26867,14,exercise_7.Users[364].pppg$o[0].channel,throughput:stats,31515,,1317.9355637725,114.73407569795,440,2420.6504370956
General-14-20200621-21:24:29-26867,14,exercise_7.Users[365].pppg$o[0].channel,throughput:stats,34728,,1550.9949700621,231.14184350994,440,2508.2324091633
General-14-20200621-21:24:29-26867,14,exercise_7.Users[366].pppg$o[0].channel,throughput:stats,31314,,1107.8155726658,143.61370776908,440,2419.7273646725
General-14-20200621-21:24:29-26867,14,exercise_7.Users[367].pppg$o[0].channel,throughput:stats,29664,,1323.27453488,299.79480821547,440,2861.5159291233
General-14-20200621-21:24:29-26867,14,exercise_7.Users[368].pppg$o[0].channel,throughput:stats,32908,,1311.1365651627,255.71512923638,440,2861.680722796
General-14-20200621-21:24:29-26867,14,exercise_7.Users[369].pppg$o[0].channel,throughput:stats,33574,,1240.7092175606,100.74823929699,440,2418.3440752736
General-14-20200621-21:24:29-26867,14,exercise_7.Users[370].pppg$o[0].channel,throughput:stats,33781,,1329.5140458592,133.3745180927,440,2532.6160334515
General-14-20200621-21:24:29-26867,14,exercise_7.Users[371].pppg$o[0].channel,throughput:stats,35118,,1233.5555199094,130.32446837385,440,2417.4227606587
General-14-20200621-21:24:29-26867,14,exercise_7.Users[372].pppg$o[0].channel,throughput:stats,30718,,1170.3530897636,190.90785988106,440,2570.3161034366
General-14-20200621-21:24:29-26867,14,exercise_7.Users[373].pppg$o[0].channel,throughput:stats,33714,,1125.9389152595,124.31911158022,254.68694620849,2416.5021477615
General-14-20200621-21:24:29-26867,14,exercise_7.Users[374].pppg$o[0].channel,throughput:stats,34490,,1382.7174911876,69.380748214434,440,2416.0421042065
General-14-20200621-21:24:29-26867,14,exercise_7.Users[375].pppg$o[0].channel,throughput:stats,30606,,1238.7616876452,148.95198106767,440,2825.0072327266
General-14-20200621-21:24:29-26867,14,exercise_7.Users[376].pppg$o[0].channel,throughput:stats,33548,,1431.0305959999,152.023519979,440,2828.5414603804
General-14-20200621-21:24:29-26867,14,exercise_7.Users[377].pppg$o[0].channel,throughput:stats,33739,,1286.5320356663,119.47878502275,304.93807357311,2614.2686641721
General-14-20200621-21:24:29-26867,14,exercise_7.Users[378].pppg$o[0].channel,throughput:stats,30454,,1057.10970564,138.33035878266,169.83972407667,2699.1892452367
General-14-20200621-21:24:29-26867,14,exercise_7.Users[379].pppg$o[0].channel,throughput:stats,29332,,1124.8999831598,133.3526737923,440,2783.5780624444
General-14-20200621-21:24:29-26867,14,exercise_7.Users[380].pppg$o[0].channel,throughput:stats,30154,,1101.1970825346,121.75471875685,295.41177528112,2649.431086235
General-14-20200621-21:24:29-26867,14,exercise_7.Users[381].pppg$o[0].channel,throughput:stats,30456,,1172.6136311463,86.744133882023,288.30641593677,2424.7203364734
General-14-20200621-21:24:29-26867,14,exercise_7.Users[382].pppg$o[0].channel,throughput:stats,31185,,1170.4686102279,104.35630599485,350.88309882071,2500.661309097
General-14-20200621-21:24:29-26867,14,exercise_7.Users[383].pppg$o[0].channel,throughput:stats,28631,,1122.5924597608,93.712832032231,54.227386208097,2423.7941580658
General-14-20200621-21:24:29-26867,14,exercise_7.Users[384].pppg$o[0].channel,throughput:stats,32140,,1141.0100347099,112.91310794815,440,2569.2868428158
General-14-20200621-21:24:29-26867,14,exercise_7.Users[385].pppg$o[0].channel,throughput:stats,30907,,1258.5763046388,209.94679287292,440,2658.3757105968
General-14-20200621-21:24:29-26867,14,exercise_7.Users[386].pppg$o[0].channel,throughput:stats,32559,,1411.1847112732,182.98051994827,440,2686.1126554995
General-14-20200621-21:24:29-26867,14,exercise_7.Users[387].pppg$o[0].channel,throughput:stats,35060,,1302.844524087,101.1532304934,440,2421.9439222827
General-14-20200621-21:24:29-26867,14,exercise_7.Users[388].pppg$o[0].channel,throughput:stats,31766,,1167.4651745438,91.834457052519,440,2421.4818046284
General-14-20200621-21:24:29-26867,14,exercise_7.Users[389].pppg$o[0].channel,throughput:stats,29066,,1085.421682656,77.820201619608,142.9046735338,2421.0198632887
General-14-20200621-21:24:29-26867,14,exercise_7.Users[390].pppg$o[0].channel,throughput:stats,29527,,1241.6672259436,157.79248796414,440,2420.5580981626
General-14-20200621-21:24:29-26867,14,exercise_7.Users[391].pppg$o[0].channel,throughput:stats,35281,,1263.3849527984,95.944100824769,440,2475.6959403572
General-14-20200621-21:24:29-26867,14,exercise_7.Users[392].pppg$o[0].channel,throughput:stats,31630,,1296.6031337478,158.17538182088,440,2842.0563631245
General-14-20200621-21:24:29-26867,14,exercise_7.Users[393].pppg$o[0].channel,throughput:stats,32541,,1273.8310194915,198.38030572527,440,2489.695230585
General-14-20200621-21:24:29-26867,14,exercise_7.Users[394].pppg$o[0].channel,throughput:stats,30960,,1283.4065879608,114.5165630978,440,2418.7127977802
General-14-20200621-21:24:29-26867,14,exercise_7.Users[395].pppg$o[0].channel,throughput:stats,33073,,1238.9238571605,126.37956809267,440,2610.4119492289
General-14-20200621-21:24:29-26867,14,exercise_7.Users[396].pppg$o[0].channel,throughput:stats,32656,,1273.6684539855,118.0271871247,440,2504.6813567075
General-14-20200621-21:24:29-26867,14,exercise_7.Users[397].pppg$o[0].channel,throughput:stats,30540,,1129.7102499074,103.41759919687,440,2417.3306678049
General-14-20200621-21:24:29-26867,14,exercise_7.Users[398].pppg$o[0].channel,throughput:stats,32169,,1301.2766267011,125.8344738743,440,2676.8033888672
General-14-20200621-21:24:29-26867,14,exercise_7.Users[399].pppg$o[0].channel,throughput:stats,33509,,1320.5160790432,203.6624984131,440,2639.9661290737
General-14-20200621-21:24:29-26867,14,exercise_7.Users[400].pppg$o[0].channel,throughput:stats,33410,,1276.5996438502,109.82388707591,259.04983568721,2768.2620041138
General-14-20200621-21:24:29-26867,14,exercise_7.Users[401].pppg$o[0].channel,throughput:stats,33633,,1283.9692808659,100.89041580339,440,2779.1568218635
General-14-20200621-21:24:29-26867,14,exercise_7.Users[402].pppg$o[0].channel,throughput:stats,33979,,1377.8023511534,123.23954589808,440,2778.8816917207
General-14-20200621-21:24:29-26867,14,exercise_7.Users[403].pppg$o[0].channel,throughput:stats,34381,,1349.4834538492,146.06491836939,440,2795.3139326515
General-14-20200621-21:24:29-26867,14,exercise_7.Users[404].pppg$o[0].channel,throughput:stats,34838,,1390.7978058147,275.59888376777,440,2865.5594601771
General-14-20200621-21:24:29-26867,14,exercise_7.Users[405].pppg$o[0].channel,throughput:stats,31431,,1188.4169589769,98.950094650649,440,2425.0910060566
General-14-20200621-21:24:29-26867,14,exercise_7.Users[406].pppg$o[0].channel,throughput:stats,34096,,1361.372293955,134.01542951503,440,2536.9860507126
General-14-20200621-21:24:29-26867,14,exercise_7.Users[407].pppg$o[0].channel,throughput:stats,32353,,1286.9297106783,243.89051153512,440,2867.1245688505
General-14-20200621-21:24:29-26867,14,exercise_7.Users[408].pppg$o[0].channel,throughput:stats,30215,,1176.6220397012,111.49167419437,440,2423.7015791388
General-14-20200621-21:24:29-26867,14,exercise_7.Users[409].pppg$o[0].channel,throughput:stats,27760,,1073.9755542978,141.40852015785,440,2661.0089831823
General-14-20200621-21:24:29-26867,14,exercise_7.Users[410].pppg$o[0].channel,throughput:stats,33270,,1309.5362968203,131.63409849613,440,2690.0598401672
General-14-20200621-21:24:29-26867,14,exercise_7.Users[411].pppg$o[0].channel,throughput:stats,30365,,1285.144967764,161.26517405685,440,2695.2838631696
General-14-20200621-21:24:29-26867,14,exercise_7.Users[412].pppg$o[0].channel,throughput:stats,31904,,1356.0644671098,230.27516908397,440,2717.3502175591
General-14-20200621-21:24:29-26867,14,exercise_7.Users[413].pppg$o[0].channel,throughput:stats,32462,,1403.050844516,140.16878371718,440,2421.3894022585
General-14-20200621-21:24:29-26867,14,exercise_7.Users[414].pppg$o[0].channel,throughput:stats,32228,,1222.3701874806,92.825182596112,440,2420.9274961696
General-14-20200621-21:24:29-26867,14,exercise_7.Users[415].pppg$o[0].channel,throughput:stats,31418,,1200.0655158028,101.53724220198,440,2782.066160862
General-14-20200621-21:24:29-26867,14,exercise_7.Users[416].pppg$o[0].channel,throughput:stats,31297,,1174.6624908291,118.76065310488,234.05620110916,2420.0042124715
General-14-20200621-21:24:29-26867,14,exercise_7.Users[417].pppg$o[0].channel,throughput:stats,30163,,1071.4806227618,118.33236415529,67.512955640342,2419.5428346608
General-14-20200621-21:24:29-26867,14,exercise_7.Users[418].pppg$o[0].channel,throughput:stats,32934,,1222.6109184653,83.517592368274,440,2419.0816327415
General-14-20200621-21:24:29-26867,14,exercise_7.Users[419].pppg$o[0].channel,throughput:stats,29232,,1113.793727587,129.54685776068,249.33187981375,2418.6206066129
General-14-20200621-21:24:29-26867,14,exercise_7.Users[420].pppg$o[0].channel,throughput:stats,30948,,1081.4667691511,114.67242836388,440,2418.1597561747
General-14-20200621-21:24:29-26867,14,exercise_7.Users[421].pppg$o[0].channel,throughput:stats,31748,,1273.2147501525,111.20336262582,440,2417.6990813263
General-14-20200621-21:24:29-26867,14,exercise_7.Users[422].pppg$o[0].channel,throughput:stats,32403,,1228.5950546089,108.75981911337,315.85427309878,2417.2385819675
General-14-20200621-21:24:29-26867,14,exercise_7.Users[423].pppg$o[0].channel,throughput:stats,34858,,1437.0964213187,136.30956820274,297.11318472292,2416.778257998
General-14-20200621-21:24:29-26867,14,exercise_7.Users[424].pppg$o[0].channel,throughput:stats,34376,,1253.5427668616,105.53900783791,179.1316578117,2416.3181093176
General-14-20200621-21:24:29-26867,14,exercise_7.Users[425].pppg$o[0].channel,throughput:stats,27799,,1038.9286022946,158.34130646527,440,2766.1849396647
General-14-20200621-21:24:29-26867,14,exercise_7.Users[426].pppg$o[0].channel,throughput:stats,34556,,1332.9197390598,143.00554050444,440,2850.1591201841
General-14-20200621-21:24:29-26867,14,exercise_7.Users[427].pppg$o[0].channel,throughput:stats,31695,,1176.5773398597,152.06646099084,118.76041140611,2488.161516777
General-14-20200621-21:24:29-26867,14,exercise_7.Users[428].pppg$o[0].channel,throughput:stats,34812,,1406.1403539975,143.44105669002,260.20863346061,2747.8753338557
General-14-20200621-21:24:29-26867,14,exercise_7.Users[429].pppg$o[0].channel,throughput:stats,36086,,1516.9869719398,203.88908760077,440,2857.6087478616
General-14-20200621-21:24:29-26867,14,exercise_7.Users[430].pppg$o[0].channel,throughput:stats,31189,,1122.749829462,98.262437893381,213.0570356657,2542.5102415491
General-14-20200621-21:24:29-26867,14,exercise_7.Users[431].pppg$o[0].channel,throughput:stats,33384,,1325.8658425837,117.52822331775,440,2621.475197704
General-14-20200621-21:24:29-26867,14,exercise_7.Users[432].pppg$o[0].channel,throughput:stats,32088,,1213.751458275,83.798226513575,440,2424.0719372867
General-14-20200621-21:24:29-26867,14,exercise_7.Users[433].pppg$o[0].channel,throughput:stats,32768,,1272.2696746651,132.8436635563,440,2660.8714232756
General-14-20200621-21:24:29-26867,14,exercise_7.Users[434].pppg$o[0].channel,throughput:stats,30499,,1251.8647827137,108.82460229777,440,2613.6551657349
General-14-20200621-21:24:29-26867,14,exercise_7.Users[435].pppg$o[0].channel,throughput:stats,32711,,1220.1934441992,99.962336667881,438.07503853774,2422.6836775158
General-14-20200621-21:24:29-26867,14,exercise_7.Users[436].pppg$o[0].channel,throughput:stats,31884,,1255.448763347,88.943953766601,440,2422.2212775482
General-14-20200621-21:24:29-26867,14,exercise_7.Users[437].pppg$o[0].channel,throughput:stats,31890,,1160.1847284613,79.340518220798,440,2421.7590540567
General-14-20200621-21:24:29-26867,14,exercise_7.Users[438].pppg$o[0].channel,throughput:stats,31133,,1258.6130031352,198.03134243358,440,2421.2970069404
General-14-20200621-21:24:29-26867,14,exercise_7.Users[439].pppg$o[0].channel,throughput:stats,34098,,1249.4904373015,99.406349253461,440,2420.8351360983
General-14-20200621-21:24:29-26867,14,exercise_7.Users[440].pppg$o[0].channel,throughput:stats,34610,,1359.506228542,104.59362416222,440,2420.3734414295
General-14-20200621-21:24:29-26867,14,exercise_7.Users[441].pppg$o[0].channel,throughput:stats,29345,,1286.4523370779,165.66623708213,440,2691.0145444406
General-14-20200621-21:24:29-26867,14,exercise_7.Users[442].pppg$o[0].channel,throughput:stats,32262,,1103.0794703756,124.09959556759,137.19753407056,2419.4505802089
General-14-20200621-21:24:29-26867,14,exercise_7.Users[443].pppg$o[0].channel,throughput:stats,32741,,1343.8111785965,182.00350231874,440,2584.9072869141
General-14-20200621-21:24:29-26867,14,exercise_7.Users[444].pppg$o[0].channel,throughput:stats,35084,,1404.2956868848,152.72225485526,440,2418.5284224733
General-14-20200621-21:24:29-26867,14,exercise_7.Users[445].pppg$o[0].channel,throughput:stats,32220,,1257.0490611876,131.17517181278,362.83797871774,2418.067607161
General-14-20200621-21:24:29-26867,14,exercise_7.Users[446].pppg$o[0].channel,throughput:stats,31230,,1159.3253082469,105.67745137903,325.81841954655,2417.6069674186
General-14-20200621-21:24:29-26867,14,exercise_7.Users[447].pppg$o[0].channel,throughput:stats,31674,,1197.785049656,146.04669330702,440,2640.1958497984
General-14-20200621-21:24:29-26867,14,exercise_7.Users[448].pppg$o[0].channel,throughput:stats,32653,,1256.5802209062,99.165965810471,432.1517909372,2416.686214242
General-14-20200621-21:24:29-26867,14,exercise_7.Users[449].pppg$o[0].channel,throughput:stats,34732,,1396.2749359107,234.2735094725,440,2744.4343710613
General-14-20200621-21:24:29-26867,14,exercise_7.Users[450].pppg$o[0].channel,throughput:stats,30835,,1275.0640243469,101.36719078236,440,2733.1725287602
General-14-20200621-21:24:29-26867,14,exercise_7.Users[451].pppg$o[0].channel,throughput:stats,32853,,1250.2120949475,130.79886344909,422.82178055654,2698.2635010007
General-14-20200621-21:24:29-26867,14,exercise_7.Users[452].pppg$o[0].channel,throughput:stats,32458,,1307.861999458,155.14055788843,440,2826.4294129437
General-14-20200621-21:24:29-26867,14,exercise_7.Users[453].pppg$o[0].channel,throughput:stats,33315,,1445.1592479241,244.2940798334,440,2823.94476572
General-14-20200621-21:24:29-26867,14,exercise_7.Users[454].pppg$o[0].channel,throughput:stats,32277,,1207.5602211518,205.96394336124,440,2836.080001092
General-14-20200621-21:24:29-26867,14,exercise_7.Users[455].pppg$o[0].channel,throughput:stats,31625,,1210.5559805988,166.1816448873,440,2710.2464280336
General-14-20200621-21:24:29-26867,14,exercise_7.Users[456].pppg$o[0].channel,throughput:stats,30411,,1125.7117272138,135.84480035808,440,2619.7363814203
General-14-20200621-21:24:29-26867,14,exercise_7.Users[457].pppg$o[0].channel,throughput:stats,32026,,1219.1632993927,94.852712408256,440,2426.4699297713
General-14-20200621-21:24:29-26867,14,exercise_7.Users[458].pppg$o[0].channel,throughput:stats,28663,,1132.863615198,129.10865329085,440,2633.6014661822
General-14-20200621-21:24:29-26867,14,exercise_7.Users[459].pppg$o[0].channel,throughput:stats,28367,,1154.858253637,120.70292098105,440,2635.8715128531
General-14-20200621-21:24:29-26867,14,exercise_7.Users[460].pppg$o[0].channel,throughput:stats,31791,,1307.9801034633,197.81617050896,440,2747.8654233135
General-14-20200621-21:24:29-26867,14,exercise_7.Users[461].pppg$o[0].channel,throughput:stats,26726,,963.70434383409,167.00763986412,211.56660859421,2804.9485128538
General-14-20200621-21:24:29-26867,14,exercise_7.Users[462].pppg$o[0].channel,throughput:stats,30036,,1105.1420609177,143.07799143292,440,2548.1910915122
General-14-20200621-21:24:29-26867,14,exercise_7.Users[463].pppg$o[0].channel,throughput:stats,30627,,1166.1002753253,173.65739535519,440,2421.2046186733
General-14-20200621-21:24:29-26867,14,exercise_7.Users[464].pppg$o[0].channel,throughput:stats,36841,,1403.7809906257,111.80920524848,440,2420.7427830739
